customer_unique_id,recency,R,frequency,F,monetary,M,score,RFM_level
c4a6d90ff659b1fc7a16bb0681f2afa7,591,0,1,0,105.99,0,0,Ruim
c4a7318a4ce010b2ad0f40053d0fe601,177,3,1,0,315.0,1,4,Bom
c4a87a3fd16aef88625ffe96a358089b,526,0,1,0,259.0,1,1,Ruim
c4ae63b474a0d6214f3cc88e746250c1,238,2,2,1,396.0,1,4,Bom
c4b224d2c784bae11ae98b6ae9f2454c,462,0,1,0,723.74,2,2,Regular
c4b3fb0afd96e4c8c71544058d5abf6e,486,0,1,0,189.99,1,1,Ruim
c4b63ef535fcc0e592da817948dacd97,131,3,1,0,289.9,1,4,Bom
c4c35b9d3d1e2564334d3154ff7d28a5,32,4,1,0,1150.0,3,7,Ótimo
c4cda5538e1bc0a930d0153815c11c77,207,3,1,0,689.89,2,5,Muito bom
c4cfcd036711f6a5743b36d378124f5d,362,1,1,0,489.9,2,3,Regular
c4dac01995252230a5796d60fe502355,297,2,2,1,358.0,1,4,Bom
c4e1be2c2425a037aebd1443b7c59bbd,20,4,5,3,21.5,0,7,Ótimo
c4e292752e8cf777263063aabc49b847,511,0,1,0,600.0,2,2,Regular
c4e4bff108c286f1eb87c6e2457b86f6,42,4,1,0,728.9,2,6,Ótimo
c4fe6661ef9df9a77a16c780f696ed19,125,3,1,0,590.0,2,5,Muito bom
c4fe9fc8b5e1b4f9992db983d0429854,485,0,3,2,315.0,1,3,Regular
c506a1a7fe8a6dcf1361f1bd55612eda,32,4,2,1,586.0,2,7,Ótimo
c514e06f93d163750257e727d01edab4,340,1,1,0,306.16,1,2,Regular
c514ffe529580228b5eac37e03c1c897,437,1,1,0,233.0,1,2,Regular
c516ab5d3734828829370782add9a630,116,3,1,0,489.0,2,5,Muito bom
c517fc255818d42e5a44ab2574539a38,460,0,1,0,329.9,1,1,Ruim
c51a1f42780144ae12d0e529abc3f83f,277,2,4,2,459.87,1,5,Muito bom
c524a85ef976ea8cb649f6da21c98d85,572,0,1,0,139.0,0,0,Ruim
c5308291f146809a790673898d804524,18,4,6,3,411.0,1,8,Ótimo
c531b6e663b7e78227a7cd650ab22db1,392,1,1,0,248.99,1,2,Regular
c53225b348ac101bb040148d38746fc1,69,4,1,0,289.9,1,5,Muito bom
c53487c25585fa559f629f5293b2eccf,17,4,1,0,682.98,2,6,Ótimo
c5365631fcd0f5ae1802e798e1b7d692,339,1,4,2,1736.0,3,6,Ótimo
c53a15252bb69a238a59b79c58a84bcf,287,2,1,0,2199.0,3,5,Muito bom
c53a541be3940854a0b879a856a071ed,334,1,1,0,182.99,1,2,Regular
c53a78847d25387ea84282a2526330ab,223,2,1,0,450.0,1,3,Regular
c53e944da3d3ad66ccb7527165b78681,156,3,3,2,449.88,1,6,Ótimo
c5404efaf3af6f9c0e2746421c91ed22,221,2,1,0,399.0,1,3,Regular
c54a55223f4f92b93724a0337fde5b0f,490,0,1,0,339.99,1,1,Ruim
c55641c7b843c3e7baae66b5946cdbb8,215,2,1,0,522.5,2,4,Bom
c55821f6a2a59a93d4cde13a2ec14661,383,1,6,3,292.95000000000005,1,5,Muito bom
c558dadcc296cc8d9c1ca740e16b2fa1,126,3,1,0,579.99,2,5,Muito bom
c5a0eef09ffd9448532ef07854769930,139,3,1,0,2110.0,3,6,Ótimo
c5ac119ab2aa65ff15488f1cca9a13d5,431,1,1,0,569.0,2,3,Regular
c5b58e89d4e287e453b4a0bffcf7a025,402,1,2,1,233.9,1,3,Regular
c5b5d779a0a9bc39e2d353566b29ee12,482,0,1,0,5.95,0,0,Ruim
c5d3a57d695547bb1de4f666cb9dec7b,314,2,1,0,427.0,1,3,Regular
c5d50ca6add3a55d9db4261a1dd074d5,380,1,1,0,748.0,2,3,Regular
c5dde81a4c503e4f3ad33d87bc314185,187,3,1,0,999.9,2,5,Muito bom
c5e913ed94ec2040210bbee0a7d10b1d,272,2,6,3,479.91,2,7,Ótimo
c5f0d3a9f49be326dd2b7f48ec5d7912,489,0,2,1,154.0,0,1,Ruim
c5f0ff72edaa56e5e8eb0456c3c97ecb,478,0,1,0,239.0,1,1,Ruim
c5f6047fb345ffd234cf5b26268988be,454,1,4,2,335.1,1,4,Bom
c5f654df41f8e436e97ce72ad3df2825,106,4,1,0,284.99,1,5,Muito bom
c5f7c49309422ad1ab3af1c3519f92f5,475,0,1,0,5.9,0,0,Ruim
c60a3ddb000c06807f59d3d5cbbfb59f,477,0,1,0,322.75,1,1,Ruim
c6111f70f40b3420e387493c627c27fa,328,2,1,0,2999.99,4,6,Ótimo
c613d08c38745b67cc5aff94e3fc04b2,95,4,1,0,450.0,1,5,Muito bom
c625bccb0f1705abe12c83449b934bad,333,1,1,0,287.1,1,2,Regular
c626f14a28a53ddbf8f9dab20c4fbb63,553,0,1,0,329.9,1,1,Ruim
c62b669d3b0dcf143f9b4eddcac046fc,360,1,3,2,419.70000000000005,1,4,Bom
c62ccb7adc9ea2a094c7c8eabb03442d,562,0,1,0,6.9,0,0,Ruim
c63065a808f00075eaa83617705789dc,377,1,1,0,269.9,1,2,Regular
c645339c7f927e64c0cbe6079255fc7a,255,2,1,0,669.9,2,4,Bom
c646c8995fb6110b5af90f3452c8ae66,62,4,6,3,492.0,2,9,Ótimo
c64b3c04a6122794a85f5aa1c304e815,55,4,1,0,299.99,1,5,Muito bom
c64d1b3962455c8ad443ecdeea52afeb,272,2,1,0,998.0,2,4,Bom
c65bb2e964fdc7380becb779b5c35ef4,145,3,1,0,400.0,1,4,Bom
c65e4c1159907cd349e6b6e6c2fec285,138,3,3,2,276.92,1,6,Ótimo
c667c7454243251d3210c6c54a97c482,154,3,3,2,345.0,1,6,Ótimo
c66b7ef2ea9e6e2e7b3597f8131b56d7,416,1,1,0,144.9,0,1,Ruim
c6760273ff7b02b258153dec36a884ad,7,4,1,0,129.9,0,4,Bom
c678d472ff772abbcf42a4d6590046ec,168,3,1,0,549.0,2,5,Muito bom
c68ffc361044816323eebe6a756f3060,104,4,1,0,195.0,1,5,Muito bom
c694ffd0ff6d172ecf34fcd4202c8693,14,4,2,1,278.8,1,6,Ótimo
c69639ce8dcb5bdba265004531a3747a,468,0,5,3,172.5,1,4,Bom
c6994523bf0a5d3aaf5c442bc4fb2c56,288,2,1,0,429.9,1,3,Regular
c69e5a82eb301db90128811f6ef51125,585,0,1,0,239.9,1,1,Ruim
c6a19309b1d44fc027e12ddff12d2e26,56,4,1,0,269.9,1,5,Muito bom
c6b1d0d394ba367ae48f9bb69158231b,216,2,1,0,1561.0,3,5,Muito bom
c6b2ccbe75ac5addb40fcff5db96a5c1,58,4,4,2,596.0,2,8,Ótimo
c6b85e905cf24c14d9a115839c6f65dd,35,4,1,0,955.0,2,6,Ótimo
c6b99a3f607831e0efa54fd18a05c7c9,472,0,1,0,759.0,2,2,Regular
c6bb5c25ffd9f6d6cf906c1753179f75,351,1,1,0,689.9,2,3,Regular
c6c17c2de35135b49a28feaa51e8fcc3,460,0,1,0,499.0,2,2,Regular
c6cda1260ee2defc2b326e6c253406c8,24,4,1,0,428.9,1,5,Muito bom
c6d8bd30273b1712b80c20e4f936b667,160,3,4,2,479.96,2,7,Ótimo
c6e03a8f511b7765fd06c2bcf591f9e7,131,3,2,1,272.89,1,5,Muito bom
c6e149b96ed4793d54a9df68edba5371,311,2,7,3,419.29999999999995,1,6,Ótimo
c6e6c968421911e3975a6f7160a1d4b6,573,0,2,1,384.9,1,2,Regular
c6f494dcb0a7ac2cc4e151332b7a6d3a,206,3,1,0,399.0,1,4,Bom
c6f70f6262d971489361b0d4fb0936ed,36,4,1,0,1149.0,3,7,Ótimo
c6f8ad34724df04e4f53f5e4ccbfadf2,100,4,3,2,569.7,2,8,Ótimo
c6ff1299ecfd927f41df559f9b61e94a,188,3,1,0,320.0,1,4,Bom
c705e3b98b76bd8e56d09625ac94216a,132,3,1,0,1999.0,3,6,Ótimo
c70dfb293b08af5444cf2cf527b8836c,25,4,1,0,1240.0,3,7,Ótimo
c711281b84a34c675e87a38a6ec7b578,182,3,6,3,63.6,0,6,Ótimo
c7296a22b127ff1a9f6c4c0de637e4ac,70,4,2,1,270.0,1,6,Ótimo
c72a58fec4018ab2334ae949fd146303,37,4,1,0,598.9,2,6,Ótimo
c72e291ccf98df8df8bdc3fcadf64f35,323,2,1,0,1437.0,3,5,Muito bom
c72f575d8a7079b640681f88a4005933,335,1,1,0,219.99,1,2,Regular
c7325ee1a92c0c0d4b95b8616f0abcae,179,3,2,1,898.0,2,6,Ótimo
c735c714dbe80672320182bb48bba3ba,463,0,2,1,316.9,1,2,Regular
c73c0c3445f3f189768eb41b718bbe16,81,4,1,0,174.9,1,5,Muito bom
c73d2b2188ef66c3afa2b60f5a4f91c9,525,0,1,0,899.0,2,2,Regular
c75ab79eb3eaaca757f3ce14b8afed74,203,3,1,0,655.0,2,5,Muito bom
c75c243586eaae6fe54bb649afebbb4d,330,1,1,0,489.0,2,3,Regular
c761a43958726b21bb6040ce91c88fa7,314,2,1,0,320.0,1,3,Regular
c7620313ad8f336ef1a86409c44858fb,74,4,4,2,799.6,2,8,Ótimo
c76dbe63126a89c815fe9716acfdb4a1,107,3,2,1,317.9,1,5,Muito bom
c773f46401bda329a4395706a2d2087e,283,2,1,0,503.34,2,4,Bom
c7794313e2cd53472b116a751350f132,18,4,1,0,2299.0,3,7,Ótimo
c77a1acd947a35fa2738c22f371645c2,367,1,1,0,143.8,0,1,Ruim
c77a1d7ea4d97301c38bf7c7c87d95c1,136,3,5,3,345.0,1,7,Ótimo
c77dcf1fc66bff10f3dfc9a8113a995b,132,3,3,2,391.68,1,6,Ótimo
c77dde0ffa573d733a5afe93774246ec,239,2,1,0,2110.0,3,5,Muito bom
c77e28120873b5909c08da41a16406da,417,1,2,1,399.88,1,3,Regular
c79537b95b74778c729f8eb0c901f50c,274,2,2,1,482.0,2,5,Muito bom
c795b37fd3b37d9f9a937709278167d0,194,3,1,0,265.0,1,4,Bom
c7a105392919f36712d6621a2e53a8f6,290,2,1,0,419.9,1,3,Regular
c7a63e95bffbc4a546a978662c374a88,287,2,1,0,549.9,2,4,Bom
c7bfe64ba6a8b62b1ec8212438caaddf,515,0,2,1,139.8,0,1,Ruim
c7c0a9a00922ff28608bb0cde4e42f76,430,1,1,0,260.0,1,2,Regular
c7c19110042036e6266adc998cbf1289,30,4,4,2,387.69000000000005,1,7,Ótimo
c7cf316c752d0adbf0d47feed7fdd0ef,434,1,2,1,348.9,1,3,Regular
c7e752293cad3fb436b2263636640014,472,0,1,0,399.0,1,1,Ruim
c7e928c4346d37e393237d9f91139f24,395,1,1,0,259.99,1,2,Regular
c7f812dce068c1d276120b3fba208f7b,392,1,2,1,343.9,1,3,Regular
c7fa006dc114bb846a9467bc0199f346,233,2,1,0,388.0,1,3,Regular
c7fb8ec1ea35af7e89f989b6e17e2bd8,303,2,3,2,944.6,2,6,Ótimo
c80489e73175d4958c4677b5653d5238,494,0,1,0,449.0,1,1,Ruim
c804d7dab083f317eb1d6dcd8f286c7f,181,3,1,0,245.0,1,4,Bom
c80f174f89ac4e9b08ef6b44d3e9535c,138,3,1,0,519.0,2,5,Muito bom
c81d2a7e6d049dd8c94912f7d0cc8e47,456,0,1,0,845.0,2,2,Regular
c822278f481496d96d7e830d49d64b65,338,1,1,0,184.6,1,2,Regular
c82564ca0ebfac848d21f6a34b2d1e44,519,0,1,0,224.99,1,1,Ruim
c82e728a76f784230c3b9e9a1a8fb055,499,0,1,0,385.0,1,1,Ruim
c83ef37742fa65a01b9a38ce81b0eba5,69,4,1,0,294.0,1,5,Muito bom
c8460e4251689ba205045f3ea17884a1,26,4,24,4,4080.0,4,12,Ótimo
c84c102897b51486e887689a1390cbe6,239,2,2,1,479.98,2,5,Muito bom
c851f70413e20381390ddb28a135f676,581,0,1,0,559.0,2,2,Regular
c8539b829959902cdab9e9b0412f04bf,254,2,5,3,63.5,0,5,Muito bom
c8592d5ae5bde92205a4eedb41d9455e,270,2,2,1,329.97,1,4,Bom
c8639255be49cc9a738ca337bcf2833f,129,3,1,0,1590.0,3,6,Ótimo
c86ab5ff2bac777c4e770a383feca4eb,459,0,1,0,736.0,2,2,Regular
c87a62e76b9ddba752d818984e8ed12f,215,2,1,0,412.0,1,3,Regular
c881326ad04368c68b98522e700fd543,114,3,2,1,279.94,1,5,Muito bom
c8876e76a6699cc5b0fdc20df213283e,152,3,1,0,699.4,2,5,Muito bom
c8876febf8f150b150147d56df103193,124,3,1,0,649.0,2,5,Muito bom
c88aeffbd384721bae450d32fa80c5f8,558,0,1,0,504.72,2,2,Regular
c88c65274af4cadc8b55eedcbc9d9581,194,3,1,0,1054.0,2,5,Muito bom
c88fdbe3c6e7f973c5be933a35993e99,567,0,1,0,337.69,1,1,Ruim
c893e6fe915add1b28ef934048f0023e,62,4,2,1,549.8,2,7,Ótimo
c899abf9b025c3ecd2e8d8c4051ed1b9,468,0,2,1,319.8,1,2,Regular
c89e2005ddcd889c687343e2a7d7a115,30,4,1,0,1608.99,3,7,Ótimo
c8afb8e669ed3dcbcfc31404fdda9e57,399,1,1,0,239.9,1,2,Regular
c8b2145112166ec8dc322ac57138ccab,576,0,2,1,229.8,1,2,Regular
c8bd06c47119f3cde6606b5e829bd861,100,4,2,1,449.8,1,6,Ótimo
c8beef897465bd87168f7793cf9d0981,245,2,1,0,422.0,1,3,Regular
c8ce1d59b750fcf05f75188e8104e1f3,92,4,2,1,234.8,1,6,Ótimo
c8d988a1c19489356c78e8adc0e277f0,125,3,1,0,599.0,2,5,Muito bom
c8ecedef4a35f54e2ed8d27f439ca5f0,176,3,1,0,304.99,1,4,Bom
c8ed31310fc440a3f8031b177f9842c3,23,4,10,4,1138.3,3,11,Ótimo
c8ed5d6a8b7366f02f48ceb91f3be306,307,2,1,0,388.9,1,3,Regular
c8f7f21daa374b154b8d6d112b075494,441,1,1,0,516.59,2,3,Regular
c8f8a02f930a4e512a32ca1ce9b63296,287,2,1,0,420.0,1,3,Regular
c8fc84ef3684a5754030bfdca0caf269,194,3,3,2,345.0,1,6,Ótimo
c9027dd7aa244d174bd29a92e9e181cf,461,0,1,0,144.0,0,0,Ruim
c9029d82198cdb73c48cb62dc4b37b67,96,4,1,0,264.5,1,5,Muito bom
c908c86cc48522f185aec323517b65fb,198,3,1,0,580.27,2,5,Muito bom
c913a62d8196bbf29be088eaf337ce42,25,4,1,0,370.47,1,5,Muito bom
c91a2298842d411ec99d3b1f0b1b2e5a,101,4,1,0,338.0,1,5,Muito bom
c933181d09535cb6bdfb1c0160323bd9,260,2,1,0,359.0,1,3,Regular
c937a5d7fe89380c128d9b8746495474,221,2,2,1,439.98,1,4,Bom
c93aa0e864ba1e7bc1be1dfa5f1009d4,368,1,1,0,349.9,1,2,Regular
c93c7d2dcdccb1c0bed454d8eb247d68,187,3,1,0,759.9,2,5,Muito bom
c942abf01919701c539ac21e33c371c3,398,1,1,0,355.9,1,2,Regular
c943b97fd7f42adbe09abb3db9fa32bb,228,2,2,1,320.0,1,4,Bom
c949c73b1318491d6b5b117acb3e24a4,458,0,1,0,2649.0,4,4,Bom
c9517b423493063fa4e805acf2cc4564,605,0,1,0,109.9,0,0,Ruim
c957b57bcaff0ed3a494d95c865de4a1,291,2,2,1,212.8,1,4,Bom
c9615928c74f3a72e222a6d5b0a18d7f,557,0,1,0,208.9,1,1,Ruim
c968cdb924339d7a42e0c448153b72cc,322,2,2,1,648.99,2,5,Muito bom
c96a000359d22838b2618dd2c6f69eec,273,2,1,0,389.9,1,3,Regular
c96e44dd7772d9bb112f6da7ad691b0d,370,1,1,0,599.99,2,3,Regular
c976e0c21bc5e8b3f0a4e89c20508166,313,2,1,0,243.0,1,3,Regular
c97b572d3bec6bfd65aae3b5c0f7b031,129,3,1,0,393.99,1,4,Bom
c97d551073edc0d8962ce1a32e0c4d7f,301,2,1,0,419.9,1,3,Regular
c97f0efac17ddea45ebd4c01067c6434,307,2,2,1,286.0,1,4,Bom
c99a310aa2d94c58c25c532640dc1721,306,2,1,0,388.0,1,3,Regular
c9a3dc6f7a9bf349053e1322eba489e1,426,1,1,0,329.9,1,2,Regular
c9aa0996870732db5ac17997ef1a8330,105,4,2,1,143.99,0,5,Muito bom
c9ae1d598a33315fdace01e3bfefc5ea,105,4,6,3,630.0,2,9,Ótimo
c9b1fefb2abaaef18c6a3009b1e18cba,83,4,3,2,339.99,1,7,Ótimo
c9b33c9f1440ff1ebc8d4fe9b182614e,166,3,1,0,1699.0,3,6,Ótimo
c9b3b24308b1a4587ffa3e60fafc2b1f,302,2,3,2,502.99,2,6,Ótimo
c9b7041184e570070de0d53ec79500f9,122,3,2,1,570.0,2,6,Ótimo
c9c0c82af514e815fa47534f71113ebe,513,0,1,0,975.0,2,2,Regular
c9c6d353f4101827b3dbc83b093b2fe6,515,0,2,1,134.89000000000001,0,1,Ruim
c9c7741935dc1782ad64f6cba1f956f7,229,2,1,0,540.0,2,4,Bom
c9d1abc0b230150138b5716c0f5720db,125,3,3,2,599.7,2,7,Ótimo
c9d1ed29e069516e35930be2a09ff499,336,1,1,0,165.0,1,2,Regular
c9e65162671f920f88e4f689366b62fc,263,2,1,0,1125.9,3,5,Muito bom
c9e802f30df97e927f31d26432ece0cc,251,2,1,0,259.77,1,3,Regular
c9e88dde299927079d22c21f72ba6e3d,203,3,6,3,701.4,2,8,Ótimo
c9f3502cccf5585cea25aa7de58f6cb5,123,3,7,3,932.2199999999999,2,8,Ótimo
c9f3b05dea60c33b97802a3b201246de,382,1,1,0,305.28,1,2,Regular
c9f52d499ff007c22b169c6fa9b0490a,209,3,1,0,699.0,2,5,Muito bom
c9fb70924f052a5ca6c30588acd6e87b,476,0,1,0,419.9,1,1,Ruim
c9fba04ea0c3646531ffaec5b2d5cc68,80,4,1,0,279.97,1,5,Muito bom
ca03193933237061f64b886c1410dad2,328,2,1,0,325.0,1,3,Regular
ca06a62a2275665a41188aad87a30ef7,462,0,1,0,244.99,1,1,Ruim
ca0cd3df6d6d19d7f9a1b95c0465b52f,392,1,1,0,345.99,1,2,Regular
ca0cd77819a2427d6ca0e0d0e92de58b,307,2,2,1,164.8,1,4,Bom
ca0d031600484b1ed02510095ca08387,578,0,1,0,124.9,0,0,Ruim
ca12da7d856692d5cf4960c5edd99756,59,4,5,3,163.9,1,8,Ótimo
ca270b48105d4aa0d747a0529775f19c,469,0,1,0,370.0,1,1,Ruim
ca27f3dac28fb1063faddd424c9d95fa,37,4,1,0,4059.0,4,8,Ótimo
ca36d819c1759cdb6257fef0bb5d362d,6,4,1,0,7.5,0,4,Bom
ca472461c39007be7c4e48d6d1f8c909,235,2,1,0,309.99,1,3,Regular
ca574cfc4ceb012f09be566ec45614a5,141,3,1,0,550.0,2,5,Muito bom
ca59b3f1cb691ed31e52243506f53204,205,3,4,2,242.70000000000002,1,6,Ótimo
ca6d9bc2e717c2a0aa19d77a3bfa5398,424,1,2,1,1198.0,3,5,Muito bom
ca77025e7201e3b30c44b472ff346268,94,4,12,4,806.61,2,10,Ótimo
ca7e72cf5f23b5400bf974e750f80964,21,4,1,0,395.0,1,5,Muito bom
ca87392503c5a503ff16afc9344ebbe0,343,1,1,0,290.0,1,2,Regular
ca8b6262028839e91e523adb8a3ab4fa,443,1,1,0,214.99,1,2,Regular
ca994abc57b0bd7981d91d0061b3d8d6,378,1,3,2,489.88,2,5,Muito bom
ca9ff40e3d69e5ffc34a46ed9b91451c,156,3,5,3,1895.0,3,9,Ótimo
caacbdab048a4388e47880d990db029e,501,0,1,0,689.0,2,2,Regular
caadc9a4b4dfe30f56f399821b71c6c3,305,2,1,0,1500.0,3,5,Muito bom
cab8ad6cfba53394c2b45ceb87275f3e,271,2,1,0,548.0,2,4,Bom
cac5bdc2d57b55cf40016436c1a10dc6,223,2,1,0,379.0,1,3,Regular
caca6ca8dee328055690501312b1a77c,366,1,1,0,690.0,2,3,Regular
cad51aa032a0834a45c27586bce31d1c,474,0,1,0,2109.9,3,3,Regular
caed32f02c126f439d47e249ded527de,255,2,1,0,699.5,2,4,Bom
caf47ea65b43ffba9c588e109cc00016,455,1,2,1,642.0,2,4,Bom
cb03e9127f7cba4b431f006b86e4905c,317,2,1,0,680.0,2,4,Bom
cb0410a1b5e5e502a96d0f38c71b4293,131,3,1,0,305.0,1,4,Bom
cb114591d0be9a8a58edb922a0ded943,144,3,1,0,369.99,1,4,Bom
cb148081e3e40b8e90630265a4d317fe,537,0,1,0,230.0,1,1,Ruim
cb169db485f0cbfc75587a54b5b5676d,330,1,2,1,599.96,2,4,Bom
cb1c3c27a1cb278c594f7dc5adba5b3b,34,4,1,0,1295.0,3,7,Ótimo
cb26f33c1b5055d997cc798dc94790d5,290,2,3,2,1038.0,2,6,Ótimo
cb2a61891656f6a945b89f3c4028a71f,218,2,1,0,509.0,2,4,Bom
cb2a8662d9c61e59a3bc5e9dbfdf46b6,494,0,1,0,589.9,2,2,Regular
cb2c9cb3fc3f2f035deaada37f32312c,214,3,1,0,503.34,2,5,Muito bom
cb2d9f848a8c8e58dc791b3290253275,238,2,1,0,762.0,2,4,Bom
cb36af177245c06f2eec15fb7afd4c72,108,3,2,1,446.97,1,5,Muito bom
cb3709632b79a6369878c981ccb22045,598,0,1,0,498.99,2,2,Regular
cb3d733c060365fcb29d8795c87c6d9d,21,4,1,0,384.99,1,5,Muito bom
cb4f48aa5b4657435b012a65f2a122eb,198,3,2,1,919.9,2,6,Ótimo
cb5de55fa00bdce3b35ba4870d33ba1e,46,4,1,0,309.0,1,5,Muito bom
cb620d7122aedd9c6346927cd6ae01f3,60,4,2,1,259.8,1,6,Ótimo
cb6224938ef72376e7f5183777032fea,343,1,1,0,1599.99,3,4,Bom
cb63cb03a7c4bc9edcdd6e3ea0918ce5,478,0,1,0,669.0,2,2,Regular
cb6c040d4cfee851f337e691f1b89077,196,3,1,0,460.0,1,4,Bom
cb75b93af9d1ee22d668276b6aa0dbb2,384,1,1,0,449.99,1,2,Regular
cb77bc826e0061d5f6e1702be7b87370,695,0,1,0,119.9,0,0,Ruim
cb7b0a31f4d257be90adf28f7a0afc47,529,0,4,2,398.0,1,3,Regular
cb7ff71b249d7bff7b81a5fe2e0a1a70,77,4,1,0,366.0,1,5,Muito bom
cb844046ab848696a40b6f6935314030,27,4,1,0,649.0,2,6,Ótimo
cb85c247e17145a2883f582786099f12,522,0,1,0,637.0,2,2,Regular
cb8661d6ba07d255d5fe1bb9dae9b79c,215,2,1,0,569.0,2,4,Bom
cb923e4fcdbc3c7a091a33f5603fa9d3,600,0,1,0,755.99,2,2,Regular
cb97135458c20106bf438738fcc09f08,340,1,1,0,719.99,2,3,Regular
cb97624e3f1891417ecc71e187648c08,265,2,1,0,619.0,2,4,Bom
cb9d949baf2d5b07cf456a7a4da90aea,409,1,1,0,241.1,1,2,Regular
cbafa8227623af5855f89a9e49210ef4,365,1,1,0,389.0,1,2,Regular
cbb4b1e54af9231ad1ed6545607a1641,390,1,1,0,379.9,1,2,Regular
cbb8672239d6aa5041fec7db9be70971,284,2,1,0,841.5,2,4,Bom
cbc23444774ec29500020c5a5374d8ce,142,3,2,1,314.8,1,5,Muito bom
cbc73c75d15c7292a3defd556c710b2a,351,1,1,0,439.0,1,2,Regular
cbc8cdd177ca382f628067cee8107104,138,3,6,3,191.94,1,7,Ótimo
cbd08b04b3f301152b7570da5e9c8cc4,352,1,3,2,1189.6999999999998,3,6,Ótimo
cbe098f4101456123cda23c8d6effb93,571,0,1,0,186.9,1,1,Ruim
cbebce165db72a2bfba9e81a3411bdf7,482,0,3,2,316.4,1,3,Regular
cbfbf68c40fe74cdfa98f5b92c55c01b,261,2,1,0,379.94,1,3,Regular
cbfe6754138b133c4bfa35a2b28f714d,555,0,1,0,209.99,1,1,Ruim
cbff2844e9147796d9fa0b7c204c501f,197,3,1,0,399.9,1,4,Bom
cc01683ca3f5fadd819ec762f7f1252c,126,3,2,1,731.86,2,6,Ótimo
cc025521d96a3005316b61cde71907db,195,3,2,1,413.9,1,5,Muito bom
cc073557e57ba3526798e69697e37db3,308,2,4,2,1360.0,3,7,Ótimo
cc14ea7099959d91a17c9d7c3a46721d,472,0,4,2,481.6,2,4,Bom
cc1c732ee15c432d060c876c7e9aec5c,55,4,1,0,349.99,1,5,Muito bom
cc2b5dc7472de6311802d34e484616ce,206,3,1,0,395.0,1,4,Bom
cc2bef54fa72102dca9777ff483f75a5,60,4,3,2,390.0,1,7,Ótimo
cc2f4b11c79236ea5c480e6d183f8017,46,4,2,1,304.9,1,6,Ótimo
cc5274ab82a2fc25b7a1542f6ebb1ebc,551,0,2,1,757.5999999999999,2,3,Regular
cc6197eed38f9568999014e872eb432e,105,4,1,0,730.0,2,6,Ótimo
cc65d08fa1d799911f5237365ce38bcb,365,1,1,0,887.0,2,3,Regular
cc689fe4f1b3a4941f6a5b66e018b1e3,131,3,1,0,740.0,2,5,Muito bom
cc6af3b2d303bdcbc3138dd7f9bb1655,392,1,1,0,401.34,1,2,Regular
cc7e519bf9f1413de89ef37a8bee1a6a,163,3,2,1,375.9,1,5,Muito bom
cc80ae8fd9fa74580d1f502543704c6c,584,0,1,0,174.9,1,1,Ruim
cca40bade5aaedae52e16a3e60c875f4,169,3,2,1,399.8,1,5,Muito bom
ccae9f7536507bb1dce9837c143ae20b,87,4,1,0,349.97,1,5,Muito bom
ccb8c6573d8e10c8ebe612485be0c8f4,524,0,1,0,309.0,1,1,Ruim
ccbb17c9b960524c0fce88347b6cf89c,74,4,1,0,269.9,1,5,Muito bom
ccc0975fe58663dbcabffb6c0b5569f6,498,0,2,1,208.0,1,2,Regular
ccc0bfa155686baf816eb6d8ae01e2e5,162,3,1,0,443.0,1,4,Bom
ccc9b20de34d924b23584f1b7fbc70f5,455,1,1,0,599.0,2,3,Regular
ccd33372e4b64689c64e1b37550f6666,329,2,1,0,699.0,2,4,Bom
ccfdd7a6b19a129c8fe7530b0e8cfeea,460,0,1,0,329.9,1,1,Ruim
cd01259f117f3e4493162ad9ab000768,200,3,1,0,504.0,2,5,Muito bom
cd020f72b3994d3dda2f464efe9aa99b,115,3,1,0,1890.0,3,6,Ótimo
cd0424a2d5e02e1c683019ad7af79ddf,444,1,1,0,343.0,1,2,Regular
cd0a79bcc77a638e1d49713d213843cf,425,1,1,0,740.0,2,3,Regular
cd0e1d42225b7f4cf78a382e4f57e704,71,4,2,1,499.0,2,7,Ótimo
cd148470c375939669971e8a032b16b4,188,3,1,0,394.9,1,4,Bom
cd207eb5b4d7a9b5f4ad684eb5461c47,118,3,2,1,630.0,2,6,Ótimo
cd336c2a4679b726894657837bf1dca7,487,0,6,3,209.4,1,4,Bom
cd37af667f322ebc0f8d084f0ad72c5c,520,0,1,0,184.9,1,1,Ruim
cd6c68c5fad15e0a5a5c1150546704e0,21,4,2,1,636.9,2,7,Ótimo
cd70f848318893eca6f4dd942f3d6d42,348,1,1,0,204.89,1,2,Regular
cd818ed8a88f62d062a0020a333e2152,133,3,1,0,339.89,1,4,Bom
cd840ebc5e4c01e30b3b4c287a08429c,138,3,1,0,204.0,1,4,Bom
cd86f2b40a6183a8212f9053bb0aaf8a,168,3,3,2,525.48,2,7,Ótimo
cd89e1b4b06880d8ea145f4b3da8e4a5,485,0,1,0,1697.0,3,3,Regular
cd8b5aa70e36da03df140f7a62637588,38,4,2,1,439.96,1,6,Ótimo
cd9a044f87d915231595e7fd53afc858,233,2,1,0,579.8,2,4,Bom
cdafee85f5cb14842354379f3c658451,218,2,1,0,326.16,1,3,Regular
cdb5cfd897eae464933d6fbd24354fbf,204,3,4,2,439.6,1,6,Ótimo
cdb8c10793ea950ad2bdc1918fdcc608,113,3,1,0,858.9,2,5,Muito bom
cdc8b0d152b868db7e28de59f642c94a,60,4,2,1,348.49,1,6,Ótimo
